# idx t phi1 phi3 phi4
35 0.000003032812 239.084890449309 235.704326694852 135.704326694852
36 0.000003132812 243.208751955532 239.746579974637 139.746579974637
37 0.000003232812 247.047933269469 243.509805876170 143.509805876170
38 0.000003332812 250.601678380122 246.993258366656 146.993258366656
39 0.000003432812 253.869521783654 250.196476900298 150.196476900298
40 0.000003532812 256.851285833215 253.119283714084 153.119283714084
41 0.000003632812 259.547077833143 255.761780894173 155.761780894173
42 0.000003732812 261.957286882994 258.124347213481 158.124347213481
43 0.000003832812 264.082580477078 260.207634742468 160.207634742468
44 0.000003932812 265.923900865360 262.012565236226 162.012565236226
45 0.000004032812 267.482461181804 263.540326301809 163.540326301809
46 0.000004132812 268.759741346415 264.792367350376 164.792367350376
47 0.000004232812 269.757483747391 265.770395339249 165.770395339249
48 0.000004332812 270.477688709955 266.476370309409 166.476370309409
49 0.000004432812 270.922609758611 266.912500724321 166.912500724321
50 0.000004532812 271.094748679669 267.081238616243 167.081238616243
51 0.000004632812 270.996850391033 266.985274546472 166.985274546472
52 0.000004732812 270.631897626374 266.627532386155 166.627532386155
53 0.000004832812 270.003105440890 266.011163924534 166.011163924534
54 0.000004932812 269.113915545989 265.139543311629 165.139543311629
55 0.000005032812 267.967990480299 264.016261342543 164.016261342543
56 0.000005132812 266.569207624502 262.645119590705 162.645119590705
57 0.000005232812 264.921653067571 261.030124397506 161.030124397506
58 0.000005332812 263.029615332023 259.175480725905 159.175480725905
59 0.000005432812 260.897578965911 257.085585885704 157.085585885704
60 0.000005532812 258.530218009264 254.765023138317 154.765023138317
61 0.000005632812 255.932389342767 252.218555188972 152.218555188972
62 0.000005732812 253.109125926490 249.451117574432 149.451117574432
63 0.000005832812 250.065629936475 246.467811954467 146.467811954467
64 0.000005932812 246.807265807044 243.273899315465 143.273899315465
65 0.000006032812 243.339553186632 239.874793094813 139.874793094813
66 0.000006132812 239.668159815005 236.276052234905 136.276052234905
67 0.000006232812 235.798894329636 232.483374175999 132.483374175999
68 0.000006332812 231.737699009044 228.502587797575 128.502587797575
69 0.000006432812 227.490642460781 224.339646318445 124.339646318445
70 0.000006532812 223.063912261774 220.000620166706 120.000620166706
71 0.000006632812 218.463807558559 215.491689831751 115.491689831751
72 0.000006732812 213.696731634903 210.819138712213 110.819138712213
73 0.000006832812 208.769184454156 205.989345976041 105.989345976041
74 0.000006932812 203.687755183461 201.008779452391 101.008779452391
75 0.000007032812 198.459114706782 195.883988580132 95.883988580132
76 0.000007132812 193.090008133315 190.621597445680 90.621597445680
77 0.000007232812 187.587247307445 185.228297955103 85.228297955103
78 0.000007332812 181.957703325750 179.710843205114 79.710843205114
79 0.000007432812 176.208299065541 174.076041149932 74.076041149932
80 0.000007532812 170.346001727942 168.330748716165 68.330748716165
81 0.000007632812 164.377815395953 162.481866615551 62.481866615551
82 0.000007732812 158.310773603652 156.536335286364 56.536335286364
83 0.000007932812 145.837783147627 144.314122228002 44.314122228002
84 0.000008132812 133.082399755748 131.817289069551 31.817289069551
85 0.000008332812 120.100892078871 119.103324903694 19.103324903694
86 0.000008532812 106.948900384533 106.237745699864 6.237745699864
87 0.000008582812 103.651063257882 103.023033150086 3.023033150086
88 0.000008632812 100.343293376615 99.992419404614 -0.007580595386
89 0.000008639062 99.929490599133 99.898327807368 -0.101672192632
90 0.000008645312 99.515313801465 99.874789391355 -0.125210608645
91 0.000008657812 98.685427649652 99.867266728822 -0.132733271178
92 0.000008682812 97.019599421584 99.864146519783 -0.135853480217
93 0.000008732812 93.664548643153 99.859783546594 -0.140216453406
94 0.000008832812 86.867664700329 99.851255672685 -0.148744327315
95 0.000009032812 72.982303339635 99.834468757139 -0.165531242861
96 0.000009232812 58.861823848069 99.818010531096 -0.181989468904
97 0.000009432812 44.563412015558 99.801945175241 -0.198054824759
98 0.000009632812 30.144733450596 99.786335107680 -0.213664892320
